Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price-to-Free-Cash-Flow_Ratio,FCF_Yield,EV-to-EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-10-21,KOP,Koppers Holdings Inc,6,9,9,2,3,Basic Materials,Chemicals - Specialty,37.22,37.22,36.03,36.04,37.03,-0.99,-2.67,84300,106220.0,58.23,33.8,-2.67,-1.12,-10.5,-28.32,-28.59,13.48,753272040.0,3.0,3.0,3.5,2.5,2.5,3.0,3.0,3.0,3.0,3.5,3.0,4.0,3.0,3.0,2.0,0.5,1.5,2.5,0.5,1.5
2024-10-21,PLAB,Photronics Inc,6,7,7,3,3,Technology,Semiconductors,23.73,23.8,23.37,23.46,23.74,-0.28,-1.18,556100,384475.0,34.16,18.03,-3.06,5.39,-7.31,-25.45,-23.98,54.75,1450798050.0,3.0,3.0,3.0,2.5,2.5,3.5,3.0,0.0,0.0,0.0,0.0,3.0,2.5,3.0,1.5,1.0,2.0,3.5,2.0,2.5
2024-10-21,BRSP,BrightSpire Capital Inc,6,9,5,1,6,Real Estate,REIT - Diversified,5.47,5.49,5.31,5.32,5.47,-0.15,-2.74,541000,646815.0,8.01,5.07,-0.37,-6.34,-10.29,-22.79,-27.52,0.19,680885520.0,3.5,3.5,0.0,4.0,3.0,3.5,3.0,0.0,0.0,0.0,2.5,0.0,0.0,3.0,0.5,1.0,1.0,0.5,0.5,0.5
2024-10-21,REGN,Regeneron Pharmaceuticals Inc,6,1,10,5,10,Healthcare,Biotechnology,985.9,991.24,967.9,968.5,990.68,-22.18,-2.24,794200,724770.0,1211.2,769.19,-4.64,-14.77,-5.65,3.44,7.02,29.2,104694850000.0,2.5,3.0,2.5,2.5,0.5,3.5,2.5,2.5,3.0,3.0,0.0,3.0,3.0,3.0,1.5,3.0,3.0,1.5,3.5,3.0
2024-10-21,AMED,Amedisys Inc,6,1,8,4,10,Healthcare,Medical - Care Facilities,97.42,97.53,97.15,97.4,97.49,-0.09,-0.09,229500,354530.0,98.95,89.55,1.11,0.15,6.24,4.0,2.56,31.64,3185564400.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.5,2.5,2.0,1.5,2.0,2.0,2.0
2024-10-21,PSFE,Paysafe Ltd,6,10,3,7,4,Technology,Information Technology Services,22.59,22.67,22.07,22.14,22.74,-0.6,-2.64,119600,164050.0,23.5,9.25,1.7,1.37,22.93,59.17,75.99,61.96,1343898000.0,3.0,3.5,0.0,2.5,2.5,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.5,4.0,2.5,3.5,4.5
2024-10-21,KO,Coca-Cola Co,6,3,3,10,10,Consumer Defensive,Beverages - Non-Alcoholic,70.0,70.33,69.31,69.45,70.44,-0.99,-1.41,11975600,11719470.0,73.53,54.05,-0.17,-2.94,10.26,15.67,16.1,9.37,299260050000.0,2.5,2.0,2.5,2.5,3.0,3.0,2.0,2.5,0.0,3.0,3.0,3.0,3.0,2.5,4.5,5.0,4.5,3.5,4.0,4.0
2024-10-21,CHEF,The Chefs' Warehouse Inc,6,3,6,8,6,Consumer Defensive,Food Distribution,41.64,41.77,40.21,40.62,41.75,-1.13,-2.71,322500,332940.0,44.58,17.29,1.86,2.86,4.58,25.29,37.65,21.84,1541269195.0,3.0,2.5,3.0,2.5,2.0,2.5,2.0,3.5,4.5,3.0,0.0,3.5,2.5,2.5,2.0,3.0,5.0,1.0,2.5,5.0
2024-10-21,HPE,Hewlett Packard Enterprise Co,6,4,7,6,4,Technology,Communication Equipment,20.68,20.68,19.89,19.97,20.69,-0.72,-3.48,15060700,12906950.0,22.82,14.47,-3.39,24.04,-8.23,30.69,17.96,41.73,26200640000.0,3.0,3.0,2.5,5.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0,3.0,3.0,2.5,2.5,3.5,3.0,1.5,2.0,1.5
2024-10-21,YORW,The York Water Co,6,4,5,3,9,Utilities,Regulated Water,37.75,37.91,37.25,37.44,37.92,-0.48,-1.27,26700,35925.0,41.96,33.32,3.25,-3.8,2.94,5.49,-2.4,-13.43,536911128.0,3.0,3.0,2.5,2.5,0.0,0.0,2.0,2.5,2.5,2.5,0.0,3.0,3.0,3.0,0.5,3.0,1.5,0.5,2.0,2.0
2024-10-21,NTGR,Netgear Inc,6,10,2,10,2,Technology,Communication Equipment,21.49,21.69,21.09,21.19,21.52,-0.33,-1.53,185500,268765.0,22.62,10.4,1.63,32.77,42.12,48.91,48.29,51.57,613474920.0,3.0,3.0,0.0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.5,4.5,4.0,3.5,4.5
2024-10-21,KBH,KB Home,6,6,3,8,6,Consumer Cyclical,Residential Construction,85.17,85.67,81.04,81.1,85.26,-4.16,-4.88,957200,1163550.0,89.7,42.11,1.73,0.75,16.74,37.46,30.72,78.48,6040003600.0,3.0,3.0,2.5,3.5,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,4.0,4.5,1.0,3.5,3.5
2024-10-21,AXP,American Express Co,6,1,7,10,8,Financial Services,Financial - Credit Services,275.0,276.36,269.53,270.74,276.79,-6.05,-2.19,4081800,2622695.0,286.36,140.91,-1.96,10.32,21.85,31.47,43.77,82.1,191797199999.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,2.5,4.0,4.0,5.0,4.0,4.0,5.0
2024-10-21,ETN,Eaton Corp PLC,6,1,9,8,6,Industrials,Industrial - Machinery,348.0,348.73,345.25,347.07,348.18,-1.11,-0.32,1068600,1448060.0,349.74,191.82,1.66,20.39,5.7,28.82,45.28,105.23,138486472000.0,2.0,1.5,2.5,3.0,2.5,3.0,1.5,3.0,3.0,2.5,2.5,3.0,3.0,3.0,4.0,2.5,5.0,4.0,3.0,4.5
2024-10-21,JBSS,John B Sanfilippo & Son Inc,6,4,7,3,8,Consumer Defensive,Packaged Foods,96.46,96.79,93.91,94.01,96.21,-2.2,-2.29,51500,50825.0,108.96,89.73,-0.25,1.5,-4.33,-6.82,-10.76,-17.33,1093476619.0,2.5,3.0,2.5,3.5,3.0,3.0,2.5,0.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,1.5,1.0,2.0,2.0,1.5
2024-10-21,CCS,Century Communities Inc,6,9,4,7,5,Consumer Cyclical,Residential Construction,102.56,102.77,96.39,96.43,102.9,-6.47,-6.29,262300,211190.0,108.42,58.01,-0.53,1.33,16.76,7.29,8.31,43.95,3051196213.0,3.0,3.5,3.0,3.5,0.0,0.0,3.0,2.5,3.0,2.5,0.0,3.5,2.5,2.5,3.0,3.0,4.0,1.5,1.5,1.5
2024-10-21,CZR,Caesars Entertainment Inc,6,9,4,5,4,Consumer Cyclical,"Gambling, Resorts & Casinos",44.96,45.12,43.41,43.8,45.18,-1.38,-3.05,2025400,3488730.0,50.51,31.74,-1.6,21.33,15.6,2.46,-8.33,-1.93,9460800000.0,2.5,3.0,0.0,2.5,3.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,0.0,2.5,4.0,2.5,1.5,4.5,3.5,2.0
2024-10-21,PCH,PotlatchDeltic Corp,6,7,4,4,9,Real Estate,REIT - Specialty,43.79,43.81,42.67,42.7,43.97,-1.27,-2.89,265200,353290.0,50.04,37.06,-0.58,0.19,5.77,-3.57,-13.91,-11.1,3401665440.0,2.5,3.5,3.0,2.5,2.5,3.0,3.0,5.0,3.0,3.5,4.0,0.0,2.5,2.5,3.0,2.0,1.5,1.0,1.0,0.5
2024-10-21,ITI,Iteris Inc,6,1,9,9,5,Technology,Communication Equipment,7.19,7.19,7.18,7.18,7.18,0.0,0.0,161700,406145.0,7.19,3.97,0.0,1.13,65.06,48.04,40.78,63.18,308517420.0,3.0,3.0,1.5,2.5,0.0,0.0,2.5,2.5,3.0,4.0,0.0,0.0,3.0,2.5,5.0,4.0,3.5,4.5,3.0,2.5
2024-10-21,GRND,Grindr Inc,6,8,5,5,6,Technology,Software - Application,12.4,12.72,12.35,12.72,12.48,0.24,1.92,265700,477185.0,13.25,5.71,0.47,8.81,34.89,47.05,48.6,100.95,2234610893.0,0.0,3.0,0.0,2.5,2.5,3.0,3.0,3.0,0.0,3.0,0.0,0.0,4.5,2.5,3.0,2.5,3.0,2.5,3.0,3.5
2024-10-21,HTLD,Heartland Express Inc,6,8,7,2,8,Industrials,Trucking,11.71,11.75,11.37,11.38,11.73,-0.35,-2.98,221600,238065.0,15.2,9.63,-1.98,-3.07,-3.07,-10.39,-18.31,-24.74,898819070.0,3.5,3.0,0.0,2.5,2.5,3.5,3.0,3.0,2.5,3.0,2.5,0.0,0.0,0.0,1.0,2.5,0.5,0.5,3.5,0.5
2024-10-21,LCII,LCI Industries Inc,6,6,6,5,5,Consumer Cyclical,Auto - Recreational Vehicles,123.13,123.63,117.63,117.93,123.41,-5.48,-4.44,165700,158145.0,131.36,96.19,0.43,7.4,14.74,8.03,-6.23,7.53,3006068730.0,2.5,3.0,2.5,2.5,3.0,3.0,3.0,3.5,2.5,3.0,4.0,3.5,3.0,3.5,3.0,2.5,1.5,4.0,4.5,3.5
2024-10-21,MANH,Manhattan Associates Inc,6,1,10,10,6,Technology,Software - Application,297.73,299.32,292.32,295.54,298.28,-2.74,-0.92,535000,397100.0,307.5,182.97,-1.32,13.89,28.98,18.62,42.93,72.15,18144991820.0,0.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,0.0,3.0,2.5,0.0,3.5,3.0,5.0,4.0,4.0,5.0,4.5,4.0
2024-10-21,VTR,Ventas Inc,6,1,5,10,9,Real Estate,REIT - Healthcare Facilities,65.29,65.58,64.46,64.67,65.55,-0.88,-1.34,1579400,2394100.0,65.65,40.98,2.73,-0.46,29.24,44.38,27.88,37.48,26391632990.0,2.0,3.0,0.5,2.0,2.5,2.5,2.0,2.5,3.0,2.5,3.0,0.0,3.0,2.5,5.0,5.0,4.5,5.0,5.0,4.5
2024-10-21,SLB,Schlumberger Ltd,6,5,9,1,6,Energy,Oil & Gas Equipment & Services,42.08,42.94,42.08,42.43,41.92,0.51,1.22,13834700,12679050.0,60.2,38.66,-5.25,7.17,-3.15,-12.61,-18.37,-7.48,60123310000.0,2.5,2.5,3.0,3.5,2.5,2.5,2.5,2.0,3.0,2.5,2.5,2.5,3.0,3.5,1.0,1.0,0.5,2.0,1.0,1.0
2024-10-21,PGR,Progressive Corp,6,1,8,9,9,Financial Services,Insurance - Property & Casualty,251.15,252.71,249.43,250.74,251.12,-0.38,-0.15,2566600,2190385.0,260.46,149.14,-1.32,0.65,23.15,37.63,55.13,86.59,146783196000.0,0.5,2.5,2.5,2.0,3.0,2.5,2.5,3.0,0.0,0.0,0.0,3.0,3.5,3.0,4.5,4.0,5.0,5.0,5.0,5.0
2024-10-21,NCLH,Norwegian Cruise Line Holdings Ltd,6,8,6,7,2,Consumer Cyclical,Travel Services,23.63,23.86,23.39,23.71,23.81,-0.1,-0.42,8328000,12466175.0,24.8,12.71,1.41,33.43,32.46,38.33,29.42,68.39,10317980408.0,2.5,3.0,3.0,2.5,3.0,3.5,3.0,2.5,4.5,2.5,0.0,3.0,3.0,2.5,4.0,3.5,3.5,4.5,4.0,3.5
2024-10-21,UCTT,Ultra Clean Holdings Inc,6,7,8,2,3,Technology,Semiconductors,36.8,36.89,35.97,36.22,37.02,-0.8,-2.16,275800,446910.0,56.47,22.15,-8.72,8.38,-26.32,-8.86,9.66,31.04,1626278000.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,4.0,2.5,2.5,3.0,2.5,3.0,0.5,1.0,3.0,1.5,2.0,4.0
2024-10-21,ASGN,ASGN Inc,6,5,6,4,6,Technology,Information Technology Services,95.69,95.69,92.96,93.12,95.4,-2.28,-2.39,242000,223875.0,106.42,76.7,-3.41,1.99,4.1,-0.39,-2.67,45.73,4255584000.0,3.0,3.0,2.5,2.5,2.5,3.0,2.5,0.0,3.0,3.0,2.5,0.0,3.0,3.0,1.5,2.0,2.5,1.0,1.5,3.0
2024-10-21,LEA,Lear Corp,6,10,3,1,6,Consumer Cyclical,Auto - Parts,108.88,108.93,105.03,105.11,108.96,-3.85,-3.53,654400,679375.0,147.11,101.67,-1.76,0.21,-12.44,-21.77,-25.87,-15.42,5983570166.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5,0.0,2.5,3.0,0.5,0.5,0.5,2.0,0.5,1.5
2024-10-21,IPAR,Inter Parfums Inc,6,5,8,3,5,Consumer Defensive,Household & Personal Products,120.88,121.43,119.23,119.3,120.62,-1.32,-1.09,102900,141005.0,156.75,108.39,-3.89,3.85,5.05,-17.6,-16.06,-11.79,3819182240.0,3.0,2.5,3.0,3.0,2.0,2.0,3.0,2.5,0.0,0.0,2.5,3.0,2.5,3.5,1.5,1.5,1.5,2.0,2.0,2.0
2024-10-21,WEN,The Wendy's Co,6,4,5,5,9,Consumer Cyclical,Restaurants,19.69,19.71,19.16,19.26,19.7,-0.44,-2.23,4562800,3619260.0,20.65,15.62,3.44,15.81,14.23,2.39,-0.47,-17.02,3946739940.0,2.5,3.0,2.5,4.0,2.5,3.0,3.0,2.5,3.0,2.5,0.0,0.0,3.0,2.5,4.0,2.0,2.0,3.0,3.5,2.5
2024-10-21,DNOW,Dnow Inc,6,8,6,2,5,Energy,Oil & Gas Equipment & Services,12.58,12.62,12.2,12.22,12.43,-0.21,-1.69,492800,643035.0,15.65,9.44,-4.31,2.95,-9.48,26.5,9.79,32.68,1305890397.0,3.0,3.5,3.0,2.0,2.5,2.5,3.0,3.0,3.0,2.5,0.0,0.0,3.0,3.0,1.0,1.0,1.5,2.0,2.0,4.0
2024-10-21,ACN,Accenture PLC,6,1,4,7,7,Technology,Information Technology Services,375.0,377.34,374.21,376.03,376.86,-0.83,-0.22,1784600,2412035.0,387.51,278.69,4.24,8.15,33.19,1.54,8.39,39.85,238132153182.0,2.5,2.5,2.5,3.0,2.5,3.0,2.5,0.0,0.0,0.0,2.5,3.5,3.0,3.0,4.5,3.5,3.0,4.0,3.5,3.5
2024-10-21,XP,XP Inc,6,10,6,2,3,Financial Services,Financial - Capital Markets,18.11,18.35,18.02,18.08,18.15,-0.07,-0.39,2732300,3646795.0,27.02,15.24,3.08,-0.11,4.09,-28.51,-29.32,15.31,9832771840.0,3.0,3.0,3.0,2.0,3.0,5.0,2.5,3.0,2.5,3.0,3.0,3.0,3.0,2.5,2.0,1.0,1.0,1.0,0.5,0.5
2024-10-21,NVEE,NV5 Global Inc,6,10,2,2,7,Industrials,Engineering & Construction,23.45,23.6,23.32,23.42,23.52,-0.1,-0.43,163600,320720.0,28.75,21.76,1.47,4.4,1.94,-9.97,-13.73,0.2,359950989.0,4.0,3.5,3.0,2.5,0.0,0.0,3.0,2.5,3.0,2.5,0.0,2.5,2.5,2.5,1.5,2.0,1.0,1.0,1.0,0.5
2024-10-21,STEL,Stellar Bancorp Inc,6,8,4,5,8,Financial Services,Banks - Regional,26.64,26.64,25.72,25.76,26.7,-0.94,-3.52,101800,131465.0,29.04,20.62,-1.08,-0.73,16.98,6.18,-6.09,18.33,1379479000.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,4.0,3.0,2.5,3.0,0.0,2.5,3.0,2.5,3.5,2.5,1.5,1.5,1.0
2024-10-21,MUR,Murphy Oil Corp,6,9,5,1,6,Energy,Oil & Gas Exploration & Production,33.4,33.45,32.71,33.1,33.03,0.07,0.21,2031800,1656145.0,49.14,32.53,-7.83,-2.56,-15.02,-12.15,-22.59,-2.62,5037799107.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,2.5,0.0,2.5,2.5,3.0,2.5,0.5,0.5,0.5,1.0,0.5,1.0
2024-10-21,PGRE,Paramount Group Inc,6,7,5,5,7,Real Estate,REIT - Office,5.38,5.44,5.25,5.25,5.36,-0.11,-2.05,876700,790445.0,5.92,4.06,5.0,8.92,12.9,17.71,0.38,16.41,1144669664.0,3.5,3.0,0.0,2.5,2.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,1.0,1.0,1.0
2024-10-21,CARG,CarGurus Inc,6,5,5,8,6,Communication Services,Internet Content & Information,31.42,31.88,31.4,31.66,31.58,0.08,0.25,384900,446960.0,31.94,16.7,2.49,19.56,22.33,32.86,34.61,68.31,3289260300.0,2.5,3.0,0.0,2.5,3.0,3.5,2.5,2.0,0.0,2.5,3.0,0.0,0.0,3.5,4.0,4.0,4.0,4.0,5.0,4.0
2024-10-21,FULT,Fulton Financial Corp,6,9,1,7,8,Financial Services,Banks - Regional,18.07,18.14,17.52,17.54,18.08,-0.54,-2.99,1683600,1633000.0,20.33,12.0,-2.28,-0.74,9.56,14.57,6.17,77.53,3190613700.0,4.0,3.0,3.0,3.5,3.0,4.0,0.5,0.0,0.0,0.0,3.0,3.0,2.5,3.0,1.5,4.0,4.0,0.5,2.5,4.0
2024-10-21,AORT,Artivion Inc,6,3,6,7,8,Healthcare,Medical - Devices,27.25,27.4,26.36,26.64,27.36,-0.72,-2.63,245700,217200.0,29.24,12.16,2.78,9.0,14.33,59.33,48.33,79.88,1112519270.0,3.0,3.0,0.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,3.0,3.0,0.0,3.0,2.0,3.5,4.5,2.5,4.5,4.5
2024-10-21,ENV,Envestnet Inc,6,8,4,6,8,Technology,Software - Application,62.73,62.78,62.72,62.75,62.73,0.02,0.03,314600,682485.0,73.04,33.12,0.13,-0.03,3.51,22.85,26.49,13.14,3459672635.0,2.5,3.0,0.0,2.5,3.0,3.0,3.0,3.0,0.0,3.0,5.0,0.0,0.0,2.5,2.5,2.0,4.0,2.5,2.5,4.5
2024-10-21,CORT,Corcept Therapeutics Inc,6,1,10,10,1,Healthcare,Biotechnology,49.92,50.0,48.61,49.11,49.75,-0.64,-1.29,1549500,1003720.0,50.07,20.84,8.1,40.19,55.86,128.74,103.27,104.63,5065156160.0,2.5,3.0,2.5,2.5,2.5,3.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.5,5.0,5.0,4.0,5.0,5.0,4.0
2024-10-21,INCY,Incyte Corp,6,2,1,6,9,Healthcare,Biotechnology,66.33,66.55,64.87,65.27,66.39,-1.12,-1.69,841000,1376995.0,70.36,50.27,-1.29,3.39,4.12,12.42,-0.28,2.11,14240282250.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.5,3.0,4.5,2.5
2024-10-21,FLS,Flowserve Corp,6,8,2,7,9,Industrials,Industrial - Machinery,54.64,54.7,53.89,53.92,54.51,-0.59,-1.08,801700,1399595.0,55.9,35.32,-2.14,18.79,13.68,33.7,33.1,51.12,7101524640.0,3.0,3.5,2.5,3.0,0.0,0.0,3.0,3.0,0.0,2.5,0.0,2.5,3.0,2.5,3.5,3.0,4.0,3.5,4.0,3.5
2024-10-21,CIVI,Civitas Resources Inc,6,10,8,1,5,Energy,Oil & Gas Exploration & Production,51.3,51.35,50.23,50.3,50.8,-0.5,-0.98,871100,1265360.0,79.97,49.1,-7.32,-5.26,-23.52,-17.51,-26.12,-25.27,5004110580.0,3.0,3.0,3.0,5.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,1.0
2024-10-21,CCB,Coastal Financial Corp,6,2,6,9,8,Financial Services,Banks - Regional,60.23,60.91,58.63,59.0,60.3,-1.3,-2.16,77700,62555.0,61.22,35.67,4.11,17.98,33.36,55.1,34.76,74.92,791347353.0,1.5,3.0,2.5,1.5,3.0,4.5,3.0,0.0,3.0,2.5,3.0,3.0,3.5,3.0,4.0,5.0,3.5,4.5,4.5,2.0
2024-10-21,WM,Waste Management Inc,6,4,5,6,8,Industrials,Waste Management,212.56,212.93,210.37,211.82,212.75,-0.93,-0.44,1033000,1146420.0,225.0,153.95,0.0,1.71,5.27,12.55,17.93,24.2,85003366000.0,1.0,3.0,3.0,3.5,2.5,3.0,2.5,2.5,0.0,2.0,0.0,3.0,3.5,3.5,1.5,2.5,4.5,1.5,2.0,4.0
2024-10-21,SCSC,ScanSource Inc,6,5,2,7,8,Technology,Technology Distributors,48.62,48.62,47.52,47.62,48.57,-0.95,-1.96,104100,144455.0,53.29,27.86,-0.94,6.8,5.26,22.99,19.41,70.01,1168323360.0,3.5,3.0,2.5,2.0,3.0,3.5,3.0,0.0,2.5,2.5,0.0,2.0,2.0,2.0,3.0,3.5,4.0,2.5,2.0,3.5
2024-10-21,DCOM,Dime Community Bancshares Inc,6,8,2,10,4,Financial Services,Banks - Regional,30.67,30.67,29.14,29.21,30.66,-1.45,-4.73,216900,167380.0,31.75,17.29,-1.18,17.36,60.41,39.36,7.99,76.39,1119604256.0,3.0,3.0,3.0,3.5,2.5,2.5,0.0,0.0,3.0,2.5,0.0,2.5,2.5,3.0,5.0,5.0,4.0,5.0,5.0,3.0
2024-10-21,LULU,Lululemon Athletica Inc,6,3,10,2,3,Consumer Cyclical,Apparel - Retail,291.43,299.16,291.31,297.74,291.63,6.11,2.1,2481300,2032655.0,516.39,226.01,7.0,20.45,-3.17,-34.81,-41.09,-21.51,37143161010.0,2.0,1.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,2.5,5.0,0.0,3.0,4.0,2.0,1.0,0.5,2.0,0.5,0.5
2024-10-21,AROW,Arrow Financial Corp,6,2,7,8,7,Financial Services,Banks - Regional,29.06,29.38,28.0,28.13,29.25,-1.12,-3.83,30400,25030.0,32.92,17.76,-2.56,-2.36,14.49,18.34,-0.46,39.4,471017521.0,2.5,3.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0,2.5,0.0,0.0,3.0,3.0,2.0,4.5,4.5,1.0,3.0,4.5
2024-10-21,UNFI,United Natural Foods Inc,6,9,3,10,2,Consumer Defensive,Food Distribution,21.44,21.46,20.4,20.44,21.53,-1.09,-5.06,427000,1129780.0,23.15,8.58,-0.92,42.74,50.07,25.94,23.5,-24.01,1216180000.0,3.0,4.0,0.0,2.5,3.0,3.5,3.0,3.5,0.0,0.0,2.5,0.0,0.0,1.5,5.0,5.0,2.5,5.0,5.0,2.0
2024-10-21,VNT,Vontier Corp,6,2,8,2,7,Technology,"Hardware, Equipment & Parts",35.19,35.38,35.01,35.21,35.3,-0.09,-0.25,471300,728245.0,45.62,28.84,2.03,9.14,-9.11,-2.47,3.44,27.2,5436424000.0,3.0,3.0,3.0,2.5,2.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.5,0.5,2.0,1.0,0.5,2.0
2024-10-21,AVAV,AeroVironment Inc,6,1,10,9,3,Industrials,Aerospace & Defense,217.69,227.18,217.69,220.51,216.97,3.54,1.63,226700,299405.0,227.18,112.28,2.38,22.02,2.32,81.49,78.46,108.22,6165112086.0,2.5,1.5,2.5,2.0,2.5,3.0,2.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,4.5,4.0,4.5,4.0,4.0,4.0
2024-10-21,MTDR,Matador Resources Co,6,7,7,1,4,Energy,Oil & Gas Exploration & Production,52.31,52.47,50.78,50.81,51.54,-0.73,-1.42,1144500,1417120.0,71.08,47.15,-7.2,3.25,-11.0,-3.91,-11.45,15.74,6340376660.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,2.5,3.0,3.0,2.5,3.0,3.5,0.5,0.5,1.0,1.0,1.0,2.0
2024-10-21,SNDR,Schneider National Inc,6,6,1,7,9,Industrials,Trucking,28.11,28.13,27.62,27.63,28.18,-0.55,-1.95,483100,566590.0,29.01,20.5,-0.04,1.84,25.36,15.66,9.95,5.26,4850820000.0,3.0,3.0,2.5,4.0,2.5,3.0,3.0,0.0,2.5,3.0,3.5,0.0,2.5,2.5,4.0,4.0,1.5,5.0,5.0,2.5
2024-10-21,DXC,DXC Technology Co,6,7,5,4,2,Technology,Information Technology Services,20.99,21.23,20.65,20.71,21.05,-0.34,-1.62,819800,1178505.0,25.14,14.79,3.45,0.1,10.69,-2.5,-9.29,-8.85,3718962000.0,3.0,3.5,2.5,2.5,2.5,3.0,3.0,0.0,3.0,0.0,2.5,0.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0
2024-10-21,PFSI,PennyMac Financial Services Inc,6,7,3,8,7,Financial Services,Financial - Mortgages,109.16,109.16,104.74,104.94,109.32,-4.38,-4.01,364300,247165.0,119.13,62.15,-1.25,-2.4,13.17,17.03,19.52,83.05,5343141300.0,3.0,2.5,3.0,2.5,0.0,0.0,2.5,2.5,4.0,2.5,0.0,3.5,3.0,2.5,3.5,4.0,4.5,3.5,3.5,3.5
2024-10-21,GFS,GLOBALFOUNDRIES Inc,6,7,6,1,4,Technology,Semiconductors,40.31,40.58,39.53,40.01,40.43,-0.42,-1.04,928000,1111065.0,62.61,38.45,-2.06,0.05,-17.69,-22.41,-31.02,-26.59,22165540000.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,3.0,2.5,2.5,0.0,2.5,3.0,0.5,1.0,0.5,0.5,1.5,1.0
2024-10-21,APD,Air Products & Chemicals Inc,6,3,5,9,4,Basic Materials,Chemicals - Specialty,330.42,332.43,328.98,331.56,332.1,-0.54,-0.16,857800,1536095.0,332.43,212.24,4.71,20.47,16.21,52.08,21.24,18.01,73772100000.0,2.5,3.0,2.5,3.5,0.0,0.0,2.5,2.5,3.0,2.5,2.5,3.5,3.0,3.0,5.0,5.0,2.5,5.0,5.0,2.0
2024-10-21,NTRA,Natera Inc,6,7,2,9,5,Healthcare,Medical - Diagnostics & Research,120.76,121.45,118.28,120.5,122.4,-1.9,-1.55,993800,1080770.0,133.54,36.9,-7.35,1.49,8.76,75.09,94.61,135.31,14801329440.0,2.5,2.0,0.0,2.5,0.0,0.0,0.0,3.5,3.0,2.5,0.0,3.0,0.0,0.0,3.5,3.5,5.0,3.5,4.0,5.0
2024-10-21,MCK,McKesson Corp,6,5,9,2,4,Healthcare,Medical - Distribution,512.0,512.0,506.76,508.32,509.2,-0.88,-0.17,678600,1038250.0,637.51,431.35,0.54,0.51,-14.0,0.07,7.37,28.86,65978638000.0,0.0,3.0,3.0,2.5,0.0,0.0,2.0,3.0,2.5,0.0,0.0,4.0,0.0,4.0,0.5,1.5,2.5,1.0,2.0,2.5
2024-10-21,WMS,Advanced Drainage Systems Inc,6,2,9,4,7,Industrials,Construction,157.31,157.69,153.89,154.68,157.31,-2.63,-1.67,297600,404890.0,184.27,102.32,1.09,9.59,-11.11,16.96,12.18,77.08,11993887200.0,2.5,2.0,3.0,2.5,2.5,2.5,2.5,3.5,2.5,2.5,3.0,3.0,3.0,3.5,1.5,1.5,3.0,1.0,1.0,1.0
2024-10-21,NODK,NI Holdings Inc,6,7,3,4,7,Financial Services,Insurance - Property & Casualty,15.6,15.69,15.33,15.33,15.65,-0.32,-2.04,43900,20000.0,16.55,12.01,-1.03,1.12,0.46,14.15,18.38,14.23,323573025.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.5,2.0,3.0,1.0,1.5,2.0
